id,creation_date,last_log_time,ref,id_arbo,marque,id_status,status,contrat,type_ticket,ticket_admin,read,distributeur,station,code_barres,date_achat,ticket_total_log_count,ticket_log_count_today
519548,25.01.2024,26.02.2024,HBP1300,513,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA 1470 CHALON SUR SAONE","LES ATELIERS DE LA REINE",3661602024176,2023-05-04,15,0
519550,25.01.2024,29.01.2024,VULCANO,758,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","02 - Agent Administratif SWAP",1,"LECLERC BBJ VILLENEUVE SUR LOT (VILLENEUVE DISTRIBUTION)",NULL,3661602030474,2023-12-15,3,0
519620,25.01.2024,19.02.2024,HTRT65-2C,35,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BUILDER SYSTEMS","JS MOTOCULTURE",3661602049094,2024-01-23,13,0
519622,25.01.2024,29.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT VAIRES SUR MARNE 1906 ","AUX CLES DU JARDINS",3661602011466,2023-03-20,8,0
519661,26.01.2024,26.01.2024,X-HTDT5070ES,62,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","SWAP REUSED","Demande de réparation en station.",Jan,0,"ALZA CZ","Servis Dvořák - Zdeněk Dvořák",3664142555827,2022-05-13,3,0
519677,26.01.2024,05.03.2024,ELMP145SP46,62,ERBAUER,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT CARCASSONNE 1915 ","GAYRARD MOTOCULTURE",5059340124445,2022-06-08,12,1
519683,26.01.2024,06.02.2024,RACT90EA,1251,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,MowDirect,"BUY AND DROP UK",3661602049407,2023-08-02,6,0
519706,26.01.2024,26.01.2024,HTDT5075-A1,62,HYUNDAI,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie",Nadine,0,"CASTORAMA PORTET SUR GARONNE N°1446","BATUEL MOTOCULTURE",3661602023414,2022-05-21,4,0
519767,26.01.2024,29.01.2024,FCPR4100,1043,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","Christophe C",1,"MR BRICOLAGE SAINTE CLOTILDE ",NULL,3661602043474,2024-01-24,3,0
519772,26.01.2024,14.02.2024,ECSP51,62,ERBAUER,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JLH SERVICES",5059340255996,2023-09-09,13,0
519805,27.01.2024,28.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"BRICO DEPOT 2368 MONTLUÇON - DOMERAT","FERRER MOTOCULTURE",3661602011466,2023-03-17,6,0
519810,27.01.2024,04.03.2024,RAC3100-A,107,RACING,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BUILDER / TCK","Demande de réparation en station.",Leonel,0,"BRICO DEPOT PULIANAS GRANADA","Talleres Electromecanicos Omega",3661602017666,2023-05-21,9,0
519892,27.01.2024,19.02.2024,HDBT521T,55,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"ALYZEA - BRICOMARCHE pdv05348","GMS MOTOCULTURE -SAS",3661602013682,2022-05-23,15,0
520017,29.01.2024,09.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA HENIN BEAUMONT Mag N°1448","DEPOT LOC",3661602011466,2023-04-22,6,0
520027,29.01.2024,22.02.2024,X-HTRT65-2C,35,HYUNDAI,34,"La station établit son devis pour réparer la machine","SWAP REUSED","Prise en charge Hors Garantie","Marc SWAP 82",0,"SWAP REUSED ","SWAP 82",3664142557029,2024-01-08,2,0
520058,29.01.2024,01.03.2024,HBT196-1,73,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 1704 PERPIGNAN - CLAIRA","JACK'S ATELIER MOBILE MOTOCULTURE ",3661602039521,2022-09-02,8,0
520063,29.01.2024,12.02.2024,HTRT3835,35,HYUNDAI,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"MR BRICOLAGE CASTRES SACAM","AFFUTAGE MOTOCULTURE ROUMEGOUS",3661602016430,2022-09-09,9,0
520080,29.01.2024,04.03.2024,HY50-A-2,95,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82",0,"CASTORAMA PORTET SUR GARONNE N°1446","SWAP 82",3661602008695,2022-06-28,7,0
520137,29.01.2024,04.03.2024,TTTP123,77,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ST GEORGES DES COTEAUX N°2424","FD REPARATION",5059340349015,2023-04-28,13,0
520139,29.01.2024,19.02.2024,ECSP51,62,ERBAUER,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JAMO SARL ",5059340255996,2023-08-19,15,0
520151,29.01.2024,21.02.2024,RACT90EA-2,1251,RACING,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BUILDER / TCK","Demande de réparation en station.",Jan,0,"OBI Michalovce",VKTECHNIKA,3661602049407,2023-09-16,11,0
520183,30.01.2024,07.02.2024,FPLMP196SP51,62,"NO NAME",1,"La station doit choisir comment s'occuper de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 1787 ALENÇON - ARÇONNAY","PEPIN ALEX ETS",5063022057396,2023-02-25,9,0
520219,30.01.2024,22.02.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CECLAMA - BRICOMARCHE pdv20256","MOTOCULTURE DES LOGES",3999991696699,2022-10-21,19,0
520228,30.01.2024,05.03.2024,FTRT494T,35,FEIDER,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,CAPITOOLS,"REPAR MULTISERVICES LOISIRS - DESMONS Patrick",3661602043764,2024-01-07,13,5
520245,30.01.2024,27.02.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"Bricomarché MELYCE","SWAP 53",3661602028372,2023-01-04,10,0
520252,30.01.2024,01.03.2024,ELMP145SP46,62,ERBAUER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT  ÉVREUX - CARSIX 1713","SARL SOURDON",5059340124445,2023-08-07,12,0
520256,30.01.2024,01.03.2024,ELM36SP-Li,189,ERBAUER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT  ÉVREUX - CARSIX 1713","WIART ETS ",5036581058555,2022-03-07,12,0
520315,30.01.2024,27.02.2024,FPLMP196SP51,62,"NO NAME",5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 1925 LA ROCHELLE - ANDILLY N°2429","ROMAIN MOTOCULTURE",5063022057396,2023-02-28,15,0
520319,30.01.2024,04.03.2024,HFBE8T55,49,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","04 - Agent Pièces SWAP",0,"AGRI BANNALEC ESPACE EMERAUDE","VPM VANNES MOTOCULTURE",3661602024374,2023-01-03,16,0
520327,30.01.2024,26.02.2024,RAC173PTIL-A,77,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT RODEZ SEBAZAC 1920 ","JULIEN SERVICE SAV - uniquement électroportatif et NHP électrique",3661602018458,2023-02-20,11,0
520397,31.01.2024,05.03.2024,HG4500I,108,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,CAPITOOLS,"LES ATELIERS DE LA REINE",3661602027511,2023-01-16,16,7
520402,31.01.2024,26.02.2024,RACTHT264B,64,RACING,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie",Sylvie,1,"MAYVERT - BRICOMARCHE PDV20367","SWAP 54",3661602043962,2023-08-18,5,0
520440,31.01.2024,19.02.2024,"CSP2525 (PN2500-2A)",39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"SEDINET - BRICOMARCHE PDV05950","SWAP 82",3999991696699,2022-10-28,8,0
520493,31.01.2024,01.02.2024,LH63,217,"NO NAME",16,"La station doit faire un diagnostic de la machine.","SIPLEC - LITTAN","Demande de Garantie","01 - Agent Technique SWAP",1,"LECLERC ETAPLES",NULL,3459223605634,2024-01-31,3,0
520495,31.01.2024,15.02.2024,TT6MTP52,58,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JAMO SARL ",5059340348933,2023-04-28,14,0
520561,01.02.2024,08.02.2024,LR180-L-EU,182,SENIX,16,"La station doit faire un diagnostic de la machine.","YAT - Robots","Demande de réparation en station.","02 - Agent Administratif SWAP",1,SCAPSAV51,AMMECA,3459223609113,2023-02-27,13,0
520564,01.02.2024,05.02.2024,MPWP159,105,"MAC ALLISTER",38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0," CASTORAMA LESCAR PAU MAG N°1512",AGRIMOTOC,5036581089740,2023-08-18,6,0
520569,01.02.2024,20.02.2024,IOTA,1210,FEIDER,1,"La station doit choisir comment s'occuper de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT CASTRES - SOUAL 1900 ","SWAP 54",3661602050229,2023-10-10,13,0
520571,01.02.2024,28.02.2024,BGPROB2800-19,72,"BESTGREEN PRO",7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA ROCHEFORT ","ROMAIN MOTOCULTURE",3505391106586,2023-11-25,15,0
520582,01.02.2024,15.02.2024,TTLMP475iSSP46-M&S-2,62,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.","05 - Agent Moteur BS/Honda",0,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JAMO SARL ",5059340124476,2023-06-16,12,0
520659,01.02.2024,29.02.2024,FG3000-1,107,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.",Leonel,1,"BRICO DEPOT JEREZ","Talleres Electromecanicos Omega",3700254204861,2023-05-17,4,0
520694,02.02.2024,05.03.2024,HELPN40V-A,391,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","SWAP 13",3661602023025,2022-12-12,10,3
520696,02.02.2024,15.02.2024,HBP1200,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA LA SEYNE 1447","BVM MOTOCULTURE",3661602024169,2023-08-18,7,0
520709,02.02.2024,05.03.2024,FCPR852-A,135,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 1927 ST-DIZIER N°2430","MANU MOTO",3661602021793,2024-01-31,13,2
520716,02.02.2024,02.02.2024,FG1600I,108,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.",Leonel,1,"BRICO DEPOT PULIANAS GRANADA","Talleres Electromecanicos Omega",3700254204793,2022-02-16,2,0
520719,02.02.2024,02.02.2024,FG1600I,108,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.",Leonel,1,"BRICO DEPOT PULIANAS GRANADA","Talleres Electromecanicos Omega",3700254204793,2022-03-03,2,0
520729,02.02.2024,19.02.2024,HTRT65-2C,35,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BERVICADA  BRICOMARCHE PDV08044","GILLES MAGNIER",3661602049094,2023-10-07,18,0
520730,02.02.2024,07.02.2024,FC3200PAP4,1044,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","Christophe C",1,"BRICO DEPOT 1781 CHARTRES - LUISANT",NULL,3661602040510,2021-06-14,3,0
520731,02.02.2024,04.03.2024,FSBE400,52,FEIDER,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE OYONNAX","STEPH MOTOCULTURE",3661602056344,2024-01-24,20,0
520740,02.02.2024,04.03.2024,TTTP123,77,TITAN,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 2362 DIEPPE","GILLES MAGNIER",5059340349015,2023-04-15,14,0
520746,02.02.2024,21.02.2024,HCOMBIBP50-A,858,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","SWAP 54",3661602026675,2023-02-10,8,0
520749,02.02.2024,01.03.2024,RAC52CDORG,858,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOMARCHE JOKEFLO PDV09543","SWAP 53",3661602025340,2023-08-18,9,0
520750,02.02.2024,28.02.2024,HG2700-1,107,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,CAPITOOLS,"SWAP 82",3661602042088,2022-09-26,9,0
520758,02.02.2024,05.02.2024,TTLMP750SP53,62,TITAN,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT PONTAULT COMBAULT (1954)","SAN JOSE MATERIELS JARDIN ",5063022057471,2023-08-06,8,0
520763,02.02.2024,10.02.2024,ECSP51,62,ERBAUER,38,"Le client doit indiquer s'il accepte ou non le devis SWAP",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"BRICO DEPOT ST BRIEUC  PLERIN  1775","OUTILS LOCA SERVICES SARL ",5059340255996,2022-12-28,4,0
520832,02.02.2024,04.03.2024,"BGTHEN40V (TPHT3627)",86,"BESTGREEN EXPERT",16,"La station doit faire un diagnostic de la machine.","BCM FAIRYWARE","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MARCOLAN BRICOMARCHE PDV08951","SWAP 13",3505391106692,2023-09-12,9,0
520871,03.02.2024,16.02.2024,RACFBE65T,49,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 2357 LE MANS - ALLONNES","SWAP 53",3661602047465,2022-10-25,7,0
520872,03.02.2024,29.02.2024,FIE1200W,1227,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 1927 ST-DIZIER N°2430","MANU MOTO",3661602046635,2022-11-12,7,0
520876,03.02.2024,13.02.2024,HCOMBI55-1,58,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","SWAP 54",3661602021830,2022-06-04,7,0
520982,04.02.2024,05.02.2024,"IRIYA SEC",524,GOODHOME,16,"La station doit faire un diagnostic de la machine.",GOODHOME,"Demande de Garantie",Roulio,0,"CASTORAMA ORVAULT Mag N°1411",NULL,,2023-01-24,4,0
521044,04.02.2024,22.02.2024,F-CROSS,1258,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 1755 TOURCOING","SWAP 54",3032651936046,2023-06-24,9,0
521045,04.02.2024,05.03.2024,HG4500I,108,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,CAPITOOLS,MAT'DOC,3661602027511,2023-11-09,14,1
521106,05.02.2024,01.03.2024,79787050,35,STERWINS,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","LEROY MERLIN FR - STERWINS","Demande de réparation en station.",Sylvie,0,"LEROY MERLIN  METZ HAUCONCOURT (052)","SWAP 54",3276000301011,2024-02-05,14,0
521111,05.02.2024,04.03.2024,HG2700-PL,107,HYUNDAI,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","BUILDER / TCK","Demande de réparation en station.","04 - Agent Pièces SWAP",0,FIXIT,FIXIT,3661602042088,2024-01-09,7,0
521117,05.02.2024,05.02.2024,"IRIYA SEC",524,GOODHOME,16,"La station doit faire un diagnostic de la machine.",GOODHOME,"Demande de Garantie",Roulio,0,"Online CASTORAMA ",NULL,,2023-03-13,5,0
521118,05.02.2024,09.02.2024,HG4000I-AR1,108,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BUILDER SYSTEMS","SWAP 54",3661602011374,2023-12-20,7,0
521119,05.02.2024,19.02.2024,"BG OM 43 (SLN43F)",58,BESTGREEN,1,"La station doit choisir comment s'occuper de la machine.","BCM Sunray","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"SEPHLINE - BRICOMARCHE pdv20382","SWAP 53",3505391130758,2023-04-08,20,0
521159,05.02.2024,26.02.2024,TTCSP45,35,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT 1929 PLOUER-SUR-RANCE",MAT'DOC,5059340255934,2023-02-08,15,0
521214,05.02.2024,29.02.2024,RAC52CDORG,858,RACING,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MIGEOLA- BRICOMARCHE PDV08065","GMS MOTOCULTURE -SAS",3661602025340,2023-11-11,16,0
521215,05.02.2024,01.03.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LOMABRI - BRICOMARCHE 20310","SWAP 54",3661602028372,2023-01-20,9,0
521216,05.02.2024,08.02.2024,FTDT5096-AC,62,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie",Michel,0,"BRICOPRIVE L'UNION",NULL,3661602027535,2024-01-28,9,0
521219,05.02.2024,19.02.2024,FC3200PAP4-1,1044,FEIDER,3,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","BUILDER / TCK","Demande de Garantie","Florian MERCURI",1,"BRICO DEPOT ROANNE PARIGNY 1783",NULL,3661602040510,2022-05-21,7,0
521240,06.02.2024,16.02.2024,"82278984 (FR)",96,STERWINS,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","LEROY MERLIN FR - STERWINS","Demande de réparation en station.",Roulio,0,"LEROY MERLIN MULHOUSE MORSHWILLER 157","ATELIER 2P2M",3276000706182,2023-08-04,8,0
521253,06.02.2024,29.02.2024,Y-HCOMP100-2,209,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","SWAP REUSED","Demande de réparation en station.","03 - Agent Vérification SWAP",1,"SWAP REUSED ","SWAP Reused 82",3664142556282,2024-01-27,17,0
521289,06.02.2024,05.03.2024,HG2201-PL-A,107,HYUNDAI,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",0,FIXIT,FIXIT,3661602015112,2023-10-02,28,3
521295,06.02.2024,13.02.2024,TTLMP750SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 1733 TARBES - ODOS","MOTOCULTURE PUJOLAISE",5063022057471,2023-05-29,8,0
521296,06.02.2024,04.03.2024,HG2201-PL,107,HYUNDAI,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,FIXIT,FIXIT,3661602015112,2023-01-31,23,0
521298,06.02.2024,28.02.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",0,"BAJICODO - BRICOMARCHE pdv20385","SWAP 82",3661602028372,2023-01-04,10,0
521310,06.02.2024,09.02.2024,HTRT4140-2AC,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE YVETOT","SWAP 54",3661602013569,2024-02-06,7,0
521324,06.02.2024,09.02.2024,HCOMBI31,58,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE YVETOT","SWAP 54",3661602043665,2022-04-28,6,0
521326,06.02.2024,24.02.2024,"BG B2800-22",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA BLOIS","SWAP REUSED ",3505391106586,0000-00-00,11,0
521331,06.02.2024,27.02.2024,HMELB20V2A,1270,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA LE CANNET Mag N°1444","BVM MOTOCULTURE",3661602047397,2022-04-05,11,0
521335,06.02.2024,04.03.2024,HDBTD50-AC,1255,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"Bricomarché MELYCE","SWAP 53",3661602020611,2024-02-03,10,0
521356,06.02.2024,04.03.2024,EZG3000,107,ENERGIZER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","02 - Agent Administratif SWAP",0,CDISCOUNT,NULL,3661602019974,2023-11-06,4,0
521360,06.02.2024,19.02.2024,TTLMP750SP53,62,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.","05 - Agent Moteur BS/Honda",0,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JAMO SARL ",5063022057471,2023-03-03,11,0
521415,06.02.2024,15.02.2024,TTTP150B&S,77,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JAMO SARL ",5059340256283,2023-04-27,8,0
521424,06.02.2024,20.02.2024,TTLMP875SP51,62,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT NÎMES  AIGUES VIVES 2381","JM CYCLE ET MOTOCULTURE",5063022057464,2023-03-20,9,0
521449,07.02.2024,21.02.2024,TTROP224,217,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT 1939 BEAUCOUZE","SWAP 53",5059340349039,2023-03-31,8,0
521461,07.02.2024,15.02.2024,HG4000I-A2,108,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA ANTIBES N°2372","BVM MOTOCULTURE",3661602010162,2022-05-08,7,0
521462,07.02.2024,21.02.2024,TTLMP550SP46-B&S,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT 1908 MAUBEUGE","BAIL SERVICES",5059340124490,2022-04-14,9,0
521463,07.02.2024,23.02.2024,HTDT511RP-A,1248,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BUILDER SYSTEMS","123 ENERGIE MOTOCULTURE",3661602046376,2023-06-13,8,0
521472,07.02.2024,14.02.2024,FC3200PAP4-1,1044,FEIDER,3,"Une demande de garantie a été effectuée. La demande est en cours de modération par SWAP","BUILDER / TCK","Demande de Garantie","Florian MERCURI",0,"BRICO DEPOT ST BRIEUC  PLERIN  1775",NULL,3661602040510,2022-05-25,6,0
521484,07.02.2024,07.02.2024,RAC173PTIL-A,77,RACING,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 2362 DIEPPE","GILLES MAGNIER",3661602018458,2023-03-24,6,0
521490,07.02.2024,16.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA ORVAULT Mag N°1411","BOURDON MOTOCULTURE Services",3661602011466,2023-01-21,8,0
521491,07.02.2024,16.02.2024,"82278984 (FR)",96,STERWINS,16,"La station doit faire un diagnostic de la machine.","LEROY MERLIN FR - STERWINS","Demande de réparation en station.",Roulio,0,"LEROY MERLIN BESANCON 2 (162) ","ATELIER 2P2M",3276000706182,2022-03-07,7,0
